,target,ids,date,flag,user,text,type,traget
332689,0,2013098979,Tue Jun 02 21:55:05 PDT 2009,NO_QUERY,KapriStylesxxx,@SHAWTYPUTT  man whts the bizz i know you here n LA   been treatin the homie like a ex_friend.. i leave out a noon 2 morrow,test,
266211,0,1988949823,Sun May 31 23:52:03 PDT 2009,NO_QUERY,jebus26," couples in public, slow love songs...  Im soo lonely ",test,
79869,0,1752045801,Sat May 09 20:55:13 PDT 2009,NO_QUERY,StDAY,"@eeshkapeesh YES! I was eating and then it started playing and I was like, WHAT?! EW! ",test,
672723,0,2247262063,Fri Jun 19 18:50:04 PDT 2009,NO_QUERY,KatrinaAdia,OMG I HATE SOCIAL WHORES!!! and they're beging to prey on me! ,test,
332727,0,2013109452,Tue Jun 02 21:56:26 PDT 2009,NO_QUERY,AngeloUrKing,Ugh got a cold.  ,test,
681025,0,2249639028,Fri Jun 19 22:43:12 PDT 2009,NO_QUERY,Meli_mel_mel,"Um, yeah the push pins wont go through my ceiling... ",test,
121735,0,1833570381,Sun May 17 23:43:04 PDT 2009,NO_QUERY,ocho01,@KBLOVE901 *blushin* beware what u wish for! Lol how n where u been! ,test,
149164,0,1883355365,Fri May 22 08:25:14 PDT 2009,NO_QUERY,LeoUrbis,"Freshly baked oatmeal chocolate chip cookies are good, but don't replace my SO ",test,
452870,0,2070162891,Sun Jun 07 17:12:15 PDT 2009,NO_QUERY,HillaryAtBest,Wish I was Wes right now... ,test,
361854,0,2047107392,Fri Jun 05 13:09:41 PDT 2009,NO_QUERY,Karina_Escobar,@jbnvfclover786 Lolz okay am so sorry we did not talk last night  omg i &lt;3 Jared Murillo (Buisness) lol,test,
284344,0,1993198959,Mon Jun 01 09:59:35 PDT 2009,NO_QUERY,toneMASTER3000,"Watchout theres ghosts tonight, and then work tomorow ",test,
530872,0,2196092032,Tue Jun 16 12:00:56 PDT 2009,NO_QUERY,kknipp,Really tired of the daily headaches ,test,
401575,0,2057709105,Sat Jun 06 13:30:50 PDT 2009,NO_QUERY,valagnew,@shellyXxxx Why wer u in a bad mood  ??,test,
789011,0,2325281585,Thu Jun 25 05:08:39 PDT 2009,NO_QUERY,karoke7,I just come back from shop I and my friend went there to buy present 4 Magda because she leave us and go to deferent comapny ,test,
421067,0,2062339025,Sat Jun 06 22:57:30 PDT 2009,NO_QUERY,leonho,@waterlou @hkdom I want to go too! But no budget ,test,
661625,0,2243286520,Fri Jun 19 13:15:25 PDT 2009,NO_QUERY,luamcfly,@tommcfly hahahaha! you really can't live without twitter!! and I can't live without yours tweets! so... fix that silly iPhone!!  LOL!,test,
554605,0,2203883474,Wed Jun 17 00:46:18 PDT 2009,NO_QUERY,simonp820,@ruskin147 Agreed - A lot of wasted screen space ,test,
691600,0,2252280554,Sat Jun 20 05:54:33 PDT 2009,NO_QUERY,Loopy_1980,@PoisonedMonkey not yet   haven't seen the postman at all today!  did you send it recorded?,test,
500830,0,2186975836,Mon Jun 15 19:36:31 PDT 2009,NO_QUERY,chelles01,"I swear I have a cold from going directly into the jacuzzi , right after the pool and then back into the pool ",test,
49031,0,1678031845,Sat May 02 05:11:53 PDT 2009,NO_QUERY,TheSilentCoyote,"At arbys, planning out todays shooting schedule. Unfortunately its not a nice day out ",test,
309775,0,2000972394,Mon Jun 01 23:28:28 PDT 2009,NO_QUERY,kidandres,"I know it's tuesday, but it feels like monday... ",test,
647677,0,2236827932,Fri Jun 19 04:37:29 PDT 2009,NO_QUERY,brijohnson2,Yeah I'm gonna be petulant today ,test,
194835,0,1970376731,Sat May 30 03:37:03 PDT 2009,NO_QUERY,Louie_E,@StreetWalkerr Who me!? Kidding. No wimminz wanna seez me. ,test,
768086,0,2300805428,Tue Jun 23 14:36:55 PDT 2009,NO_QUERY,allisonkelly,"Transformers 2 = sold out  oh well, movie night at my house sounds good too.",test,
429025,0,2064048196,Sun Jun 07 05:02:55 PDT 2009,NO_QUERY,DEREKakaWCS,@thisised treat her good bro ,test,
291664,0,1995773317,Mon Jun 01 14:01:31 PDT 2009,NO_QUERY,aritchley,@pEarl117  sooo depressing! Poor kids. The 5 year old kid the same age as my niece really bothered me a lot. &amp; not much can be done. Bleak,test,
175110,0,1964737764,Fri May 29 14:43:20 PDT 2009,NO_QUERY,msawful,i say business ive only sold 2....and its not RL money  ...but its got me back into photoshop again ,test,
751781,0,2286235776,Mon Jun 22 16:10:26 PDT 2009,NO_QUERY,TSwiftSL_Love,"@shea_renee Dude, I'm so sorry!!  That ticks me off   Maybe Jennifer or Kristian will see your tweet and buy you &quot;a brand new car&quot; :p",test,
614330,0,2225826262,Thu Jun 18 11:11:41 PDT 2009,NO_QUERY,IckyGalaxy,"Checked the PSN Store for new stuff, mainly Fat Princess but it hasn't come out yet ",test,
682621,0,2250060749,Fri Jun 19 23:36:42 PDT 2009,NO_QUERY,majikelbeans,@TwiLove66 but I'm in my PJs and need to shower ,test,
553881,0,2203724548,Wed Jun 17 00:23:13 PDT 2009,NO_QUERY,theblahman,People should learn country codes and how to read urls... Apple US still has the date as the 17th.  Apple AU is the 18th  #iPhone,test,
409392,0,2059633847,Sat Jun 06 17:19:34 PDT 2009,NO_QUERY,Lisizzle,Sunburn just hit me. I though i wasn't burnt..!  my shoulder hurts,test,
393322,0,2055370096,Sat Jun 06 09:11:30 PDT 2009,NO_QUERY,wanna_be_pretty,"@bobbryar Bob, i miss your tweets. ",test,
695499,0,2253268653,Sat Jun 20 07:52:56 PDT 2009,NO_QUERY,makana8it,Noticed something wrong with my dogs eye last night. Looks almost like pink eye. Guess i'll be spending the day at the vet. ,test,
665722,0,2245007878,Fri Jun 19 15:31:30 PDT 2009,NO_QUERY,xxJaviJav,watching nascar qualifying in sonoma. gahhh I wanna be there ,test,
584436,0,2215272962,Wed Jun 17 17:54:57 PDT 2009,NO_QUERY,LyseeEsq,@LadieJade IDK DC summers are out of control...Its been raining forever! Seriously depressing ,test,
101142,0,1794314879,Thu May 14 05:31:08 PDT 2009,NO_QUERY,textualoffender,@red_hawt Makes perfect sense! Because I am not one ,test,
425060,0,2063243429,Sun Jun 07 01:53:51 PDT 2009,NO_QUERY,JonnySayer,I just got my cereal it tastes different than normal. I hope i will feel ok after eating it ,test,
360304,0,2046288609,Fri Jun 05 11:57:58 PDT 2009,NO_QUERY,SylviaMason,trying to pluck up the energy to spend my only baby free hours of the day cleaning the house ,test,
731587,0,2263865121,Sun Jun 21 02:02:28 PDT 2009,NO_QUERY,davesvoice,@ben_a_londres I kicked a rock while swimming ,test,
669052,0,2246131134,Fri Jun 19 17:08:19 PDT 2009,NO_QUERY,molko0o,@PLACEBOWORLD guy i want to read news from america latina in special mexico please come here i need to see you again i miss you ,test,
468604,0,2176028880,Mon Jun 15 02:42:19 PDT 2009,NO_QUERY,EvertonBlair,ouch!! Â£500 for 2 new tyres for my car ,test,
770744,0,2302099186,Tue Jun 23 16:20:15 PDT 2009,NO_QUERY,Jelenkovich,@Lilian_c08 miss u 2 ,test,
611344,0,2224543369,Thu Jun 18 09:37:54 PDT 2009,NO_QUERY,pc_williams,feel weak from this wk's illness and i think im having lucozade and milk withdrawl symptoms ,test,
683012,0,2250153846,Fri Jun 19 23:49:50 PDT 2009,NO_QUERY,ghawi,"@ScotMcKay did you read about ahmad's rival,s past record. Not too much of a diff in my opinion. ",test,
81170,0,1752613212,Sat May 09 22:25:40 PDT 2009,NO_QUERY,AllySpear,Ahhh mismatched schedules for the next month ,test,
423151,0,2062811122,Sun Jun 07 00:22:42 PDT 2009,NO_QUERY,devindennis,it's so sad  and it makes me cry every time i watch it. i'm so glad they're playing this movie.,test,
399331,0,2057125140,Sat Jun 06 12:25:08 PDT 2009,NO_QUERY,colettebennett,@ninjasistah I know.  It's always so busy!,test,
316353,0,2002388040,Tue Jun 02 04:03:55 PDT 2009,NO_QUERY,Noorulann,is panicking about chem revision!!!  2 modules to do in one day!!! OMGG..... :S,test,
511491,0,2189912246,Tue Jun 16 01:14:29 PDT 2009,NO_QUERY,sharmaElise,soooo coolllldddd! ,test,
540280,0,2199692251,Tue Jun 16 17:52:04 PDT 2009,NO_QUERY,H2ORip,@Slasher am I the only person who finds that news beyond absurd? Col has a very negative branding associated with their name now ,test,
753526,0,2286917057,Mon Jun 22 17:06:06 PDT 2009,NO_QUERY,EmmaMoezel,I wanna go to missouri!!! ,test,
189554,0,1969159796,Fri May 29 23:11:32 PDT 2009,NO_QUERY,TeeheeStephenG,@angelcutie4evar I would've gone with you but didn't get invited  haha,test,
437228,0,2065868056,Sun Jun 07 09:26:55 PDT 2009,NO_QUERY,DexterEvisu,@jazlync same here! Only im at wack ass work ,test,
669665,0,2246326343,Fri Jun 19 17:25:45 PDT 2009,NO_QUERY,racheljackson8,Just got shots at the doctor!  They hurt really bad!,test,
694777,0,2253081778,Sat Jun 20 07:32:59 PDT 2009,NO_QUERY,daniellemata,I hate that we have make up classes for the next 3 Mondays. ,test,
83299,0,1753306028,Sun May 10 01:00:32 PDT 2009,NO_QUERY,michaelconrod,got my brother into geocaching and karoake. I leave tomorrow. ,test,
706961,0,2256848598,Sat Jun 20 13:23:58 PDT 2009,NO_QUERY,castr0,Rained at BBQ                         Got drunk ,test,
777414,0,2322413041,Wed Jun 24 22:34:23 PDT 2009,NO_QUERY,sierrabardot,@mileycyrus you saved my life. you taught me life lessons. yet i've still never met you/gotten a reply  i love you miley,test,
560289,0,2205159450,Wed Jun 17 04:06:02 PDT 2009,NO_QUERY,Jayniebop,@samT14 im using my savings to make the 1st payment cos im skint  at least once its out the way i'll only have 200 to pay!,test,
615209,0,2226187194,Thu Jun 18 11:38:29 PDT 2009,NO_QUERY,britprice,@mini_kimora tonight...? sutra and h2ofront come lady. and i know weird thing is its only u i cant text ,test,
187547,0,1968673348,Fri May 29 21:57:09 PDT 2009,NO_QUERY,absalomedia,"@Trijnie Happy belated birthday. Was out of office and on the road, so I missed it. ",test,
277463,0,1991282789,Mon Jun 01 06:45:10 PDT 2009,NO_QUERY,lordjosh,"I wish I had something creative to say this morning, but nothing's coming to mind.  ",test,
338678,0,2014487609,Wed Jun 03 01:41:48 PDT 2009,NO_QUERY,Hades32,"@Hicksdesign Your skin is really fits nicely with the visual tabs, but: Is there a quick fix to get them on the left? ",test,
292465,0,1996009096,Mon Jun 01 14:23:32 PDT 2009,NO_QUERY,imseth,@ExpressCoffee I've been collecting since high school. The only thing holding me back is my hard drive space. Its getting full. ,test,
657909,0,2241248897,Fri Jun 19 10:43:15 PDT 2009,NO_QUERY,sheenacosby,"is cleaning my car for someone to come look at it.  i hope it sells, but i'll miss it! ah.. the sacrifices of life!",test,
69501,0,1693316322,Sun May 03 22:10:42 PDT 2009,NO_QUERY,obsessionx,"bed now maybe? idk. I don't have a voice and my legs ache, I don't want to go to class tomorrow ",test,
556854,0,2204379282,Wed Jun 17 02:03:42 PDT 2009,NO_QUERY,riazkanani,@jasoncartwright LOL - timezones are a pain at the best of times ,test,
227262,0,1978021823,Sat May 30 22:14:55 PDT 2009,NO_QUERY,tinamullins,Keg for toms birthday then sleeping at the cabanas.. @chelsdwyer not the same without you ,test,
225097,0,1977569806,Sat May 30 21:14:21 PDT 2009,NO_QUERY,Tatertot69,"misses justice , he went to oregon and left me here  to worry",test,
376294,0,2051643434,Fri Jun 05 22:28:21 PDT 2009,NO_QUERY,LPandArchie,"@davidarchie aww sorry for the allergies ='( (i don't get allergies so i don't know how it feels, i bet it feels bad though) ",test,
749620,0,2285172044,Mon Jun 22 14:47:51 PDT 2009,NO_QUERY,EternalSlave,@tinymel hey we still on for tomorrow? i dont have any cred so if you stand me up... i'll be waiting hours in the cold!!!! ,test,
626919,0,2230756599,Thu Jun 18 17:33:39 PDT 2009,NO_QUERY,MBunk_007,I seriously need to work on my aim... I am at 1 Prarie Dog with 1 clip... not the best...  ~MBunk_007,test,
402960,0,2058061285,Sat Jun 06 14:11:21 PDT 2009,NO_QUERY,danaknisely,"Hate goodbyes, mom going back to ireland 2morrow, both kids in tears ",test,
627206,0,2230851451,Thu Jun 18 17:41:45 PDT 2009,NO_QUERY,countrymusiclvr,@tonfue im mad wit u ,test,
40473,0,1573797007,Tue Apr 21 02:54:22 PDT 2009,NO_QUERY,samanthorringer,I can't believe this is one of my last times on the tram to class. I'm gonna miss rome ,test,
50434,0,1678491839,Sat May 02 06:52:50 PDT 2009,NO_QUERY,SiobhanONgin,"@MrEdLover working, recession style today ",test,
583491,0,2214963109,Wed Jun 17 17:28:52 PDT 2009,NO_QUERY,spoofscript,"hours been trying to get wput to work, but constant failure leaves me bereft of any clues what im doing wrong ",test,
576646,0,2211879947,Wed Jun 17 13:23:59 PDT 2009,NO_QUERY,frankbarbie,"@mizzhotblaze  i want a new everything, don't judge me ",test,
648240,0,2236979814,Fri Jun 19 04:56:48 PDT 2009,NO_QUERY,icedgems03,@bex_1210 gaaaahhh they're all taken  I need to see this interview... Although the niley thing is still a shock D:,test,
646449,0,2236520561,Fri Jun 19 03:55:01 PDT 2009,NO_QUERY,timepilot,"another sick day at the @hooeyspewer / @timepilot house, this is getting ridiculous ",test,
499431,0,2186523725,Mon Jun 15 18:57:50 PDT 2009,NO_QUERY,beautdirtyrich,another paper... due tomorrow... and limpy is officially gone from btown  sad face times 8726283949123...,test,
245119,0,1981933654,Sun May 31 10:11:16 PDT 2009,NO_QUERY,caitmjoan,Off 2 walmart ,test,
408913,0,2059519289,Sat Jun 06 17:05:48 PDT 2009,NO_QUERY,LaLaJB,she forgot obout me..   ,test,
772848,0,2302948624,Tue Jun 23 17:31:08 PDT 2009,NO_QUERY,kymilynn,is happy that she got tan today  but now you can see where my sun glasses were ,test,
422343,0,2062622934,Sat Jun 06 23:46:58 PDT 2009,NO_QUERY,sabrinablanks,@superkappa that sucks  ,test,
415470,0,2061078750,Sat Jun 06 20:08:11 PDT 2009,NO_QUERY,mel_7898,I'm just tweeting away &amp; noone is tweeting back to me.. ,test,
230933,0,1978854525,Sun May 31 00:42:05 PDT 2009,NO_QUERY,Kawi_rider_74,3rd race. Only placed 9th. Rode harder and faster but placed worse than 2 previous races. How does that work? UGH!! So disappointed. ,test,
308435,0,2000684441,Mon Jun 01 22:41:51 PDT 2009,NO_QUERY,desired_waste,"@lionl awww, what's wrong? ",test,
633134,0,2232903688,Thu Jun 18 20:33:24 PDT 2009,NO_QUERY,twizzi16,The concert is tonight. I have my tickets. But still not sure if we would be able to come ,test,
233182,0,1979322369,Sun May 31 02:32:59 PDT 2009,NO_QUERY,Hey_its_AJ,i really must stop biting my nails ,test,
438248,0,2066125140,Sun Jun 07 09:56:11 PDT 2009,NO_QUERY,MarquitaL,Not feeling too well and I can't leave since I have since I have scheduled vacation time tomorrow--wouldnt be a good look at all ,test,
49483,0,1678164376,Sat May 02 05:45:21 PDT 2009,NO_QUERY,lexikitty,@jaydems oh really? hmm i see. but your red is so niiiiiiiiiice! -mourns- ,test,
724545,0,2262094238,Sat Jun 20 21:52:40 PDT 2009,NO_QUERY,panettoncino,@AlexAllTimeLow DAMMIT I MISSED IT ,test,
400926,0,2057540200,Sat Jun 06 13:11:36 PDT 2009,NO_QUERY,chanelcosmos,@cuethedanger I knew I was gunna get a parking ticket at your house ,test,
426003,0,2063443935,Sun Jun 07 02:40:56 PDT 2009,NO_QUERY,missfionalim,@beyondrock I 'm sooooo sad!! I really wanted to do the karaoke!!!  oh well u guys have fun!,test,
561575,0,2205455531,Wed Jun 17 04:46:39 PDT 2009,NO_QUERY,juliejulie13,"they call it hump day, idk y thou  lol beat",test,
425144,0,2063260955,Sun Jun 07 01:57:48 PDT 2009,NO_QUERY,Pumpkin120191,@em42 packing to go where? and why are you sad about it?!  xx,test,
140129,0,1880963250,Fri May 22 03:07:12 PDT 2009,NO_QUERY,mrburnz107,says akala ko kaya na no late for the month. haayz..   (current count=1) http://plurk.com/p/vg3fy,test,
368591,0,2049565326,Fri Jun 05 17:06:12 PDT 2009,NO_QUERY,littledoom,woke up from a nap hoping everything would be cool apparently not. ugh fml. ,test,
56114,0,1685301559,Sat May 02 23:49:19 PDT 2009,NO_QUERY,msconduct,needs a full day of sleep ... like 20 hrs instead of 3-4 hrs a night... starting to catch up!!!  ,test,
713018,0,2258703001,Sat Jun 20 16:21:29 PDT 2009,NO_QUERY,SnrDms,On my way to portland. . T__T this is going to be a long drive.  good thing i got ma music! ,test,
367095,0,2049082341,Fri Jun 05 16:15:55 PDT 2009,NO_QUERY,steeljoee,@glennbeck Wanted 2 go sooooo bad!!.  Wife had 3rd c-section baby 5/26/09 couldn't leave her   .......I'll have 2 buy the DVD!!!!!,test,
270603,0,1989868937,Mon Jun 01 03:05:35 PDT 2009,NO_QUERY,xx_claire,"@thea89 haha oh thats good, i went out for afternoon tea haha. i don't think i will go kickboxing on wed coz im workin at 6 on thursday ",test,
314058,0,2001893718,Tue Jun 02 02:26:37 PDT 2009,NO_QUERY,_Turns_,"Almost home, then off to bible study. Will probably be a bit late ",test,
76125,0,1695476204,Mon May 04 06:13:55 PDT 2009,NO_QUERY,isa123,GOOD MORNING HAVE TO GO TO SKOOL NOW ,test,
282392,0,1992614881,Mon Jun 01 09:02:30 PDT 2009,NO_QUERY,archiesangel26,"mann, i smell beef noodles.  i want either chicken or surry ones ",test,
741927,0,2266407568,Sun Jun 21 08:27:20 PDT 2009,NO_QUERY,Tudors_girlie,@MarieC09 thank you hun - im parentless  - he passed away in dec 2002 -,test,
56264,0,1685346562,Sun May 03 00:00:14 PDT 2009,NO_QUERY,RotisserieGold,Damn you Hearts! stop beating me.....im getting PC'd..... ,test,
649712,0,2237362955,Fri Jun 19 05:40:15 PDT 2009,NO_QUERY,Da_Wiz_Kid,@SinnamonS I wish I could get on 1 of these shoutout lists ,test,
771558,0,2302423500,Tue Jun 23 16:47:16 PDT 2009,NO_QUERY,pipsta84,Is it better to have loved and lost than to have never loved at all?! I think not ,test,
618941,0,2227733587,Thu Jun 18 13:33:56 PDT 2009,NO_QUERY,cprice0129,awww man the lawn guys just hacked up the honeysuckle vine that was growing on the bush outside our window.  Pooo ,test,
58957,0,1686020228,Sun May 03 03:19:45 PDT 2009,NO_QUERY,ellenismagical,I hate living in Melbourne! I want to go back to the mountains with Bridge ,test,
553433,0,2203625046,Wed Jun 17 00:09:33 PDT 2009,NO_QUERY,sowen69,Off to find out how much my poorly car is going to cost to fix ,test,
433252,0,2064920112,Sun Jun 07 07:29:10 PDT 2009,NO_QUERY,Mickie_1,"Good morning to all.  After getting home and in bed at 3 m, my dogs insisted on going out at 8, so I had to get up. Another call pending. ",test,
775658,0,2321910785,Wed Jun 24 21:45:16 PDT 2009,NO_QUERY,caroljeanette,@supersarahyam what's the matter?! ,test,
793413,0,2326621007,Thu Jun 25 07:17:16 PDT 2009,NO_QUERY,Elmogyrl,I don't think I was cut out for a 9-5... I need to be somebody's house wife and have some activities on the side for extra cash ,test,
201506,0,1971905935,Sat May 30 08:09:03 PDT 2009,NO_QUERY,marky30,"I need a new career.  Suggestions?  Already tried out for circus freak, but just wasn't short enough for midget bowling ",test,
360063,0,2046170400,Fri Jun 05 11:47:40 PDT 2009,NO_QUERY,sennydreadful,"@ghostfinder Yeah, it's all about the cash  As if the film wasn't a bad enough stain on the memory, now highly paid fanfiction",test,
162106,0,1957472320,Fri May 29 00:36:29 PDT 2009,NO_QUERY,_radcliffe,i wanna go out ,test,
576310,0,2211573744,Wed Jun 17 13:01:16 PDT 2009,NO_QUERY,lisou27,@ddlovato i want but i can't ,test,
678911,0,2249096110,Fri Jun 19 21:42:48 PDT 2009,NO_QUERY,maesterofyevon,"back from william's, grounded ",test,
111186,0,1825055360,Sun May 17 04:08:40 PDT 2009,NO_QUERY,valour,@tinyanl @minnairukai you guys my Internet seems to be dead and my brother's room is currently off limit for leeching the neighbor's. ,test,
