target,ids,user,text,text_cleaned
4,2068651452,berto_jabula,I have the house to myself. Peaceful. Tranquil. Silent.   Â¡Ãl Berto!,hous peac tranquil silent â¡ãl berto
4,2063619563,lemonskin,I love Neurofen so much. Worked a treat ,love neurofen much work treat
4,1468973740,JoHart,@SarahStewart cool - being cool gives you every excuse to winge abt cold ,cool cool give everi excus wing abt cold
4,2186697773,DarlingLisa,"@amara_m hee, i expect to have the BEST company ",hee expect best compani
4,1753584486,BrookeAmanda,@allysonalfonso hahah lucky!! i have to wait 4 days! poop lol where abouts in the gold coast are you? (if u dnt mind me asking) ,hahah lucki wait day poop lol about gold coast u dnt mind ask
4,1981581102,thattimeyoufell,is sitting in center orch row D for $32 ,sit center orch row
4,2062149087,PressureheadLLC,"@Alex_Florov I am announcing myself!  I'm into motorcycles, art, and rock myself!  Good to make your acquaintance in the twitterverse",announc im motorcycl art rock good make acquaint twittervers
4,2001926560,labuannet,Delicious Food In Labuan: Warung Fatimah at Bukit KALAM..  SEDAP &amp; CEPAT!!!  http://tinyurl.com/lfocaq,delici food labuan warung fatimah bukit kalam sedap amp cepat
4,2046822679,fernyax3,Can't wait to be home and watch some youtube videos!  Only 30 minutes to go...,cant wait home watch youtub video minut go
4,2063692611,madonnamike,@DJLoopsFruit Good Morning... Hey- ppl here aren't as judgy as u think...I'm kinda w/ James on this one. Have the best day ,good morn hey ppl arent judgi u thinkim kinda w jame one best day
4,1755218603,DefyGravity81,@joeymcintyre Wishing a happy mother's day to your mom &amp; Barrett ,wish happi mother day mom amp barrett
4,1986569167,megelder,@RandomButGay the bear is barking. tell her to shut up. when is momma bear coming to pick her up? not soon enough ,bear bark tell shut momma bear come pick soon enough
4,1687563942,SarahWickett,"@OfficialAshleyG Ashley, your amazing  omg, hows everythinggg? i can't wait for newmoon!",ashley amaz omg how everythinggg cant wait newmoon
4,1693976171,ILUVBRADIEWEBB,"thankyou short stack for bringing out a second sydney show,, now im going to both  im so thankful for you guys being so good 2 ur fans ",thankyou short stack bring second sydney show im go im thank guy good ur fan
4,2183044848,riceYUM,gilmore girls ,gilmor girl
4,1833822012,lizzieth,"Now, i'm ready to sleep, tomorrow i will wake up early, the school is waiting for me  so Goodnight",im readi sleep tomorrow wake earli school wait goodnight
4,2064854042,Babyswags,@abbrandes It is very hard but I am confident the results will be well worth the work!   my goal- 40 pounds gone by my 40th b-day (6 mos),hard confid result well worth work goal pound gone th bday mo
4,1686903979,Jarrott,@sdprimm Wait! You cooked? ,wait cook
4,1574108598,RawwrRachel,@iamchrisc kbyee have fun even tho its almost impossible ,kbyee fun even tho almost imposs
4,2047791293,kellyaelliot,On break at work. Missing him and hoping his day is as amazing as mine is.  training at least 1 day next week and 3 days off.. &lt;33,break work miss hope day amaz mine train least day next week day lt
4,2032084549,ScouseTX,"@kev_mck Wedding, not weddings. *sigh* ",wed wed sigh
4,2063496914,gialloneri,is bloody stoked Australia is going to 2010  #fb,bloodi stoke australia go fb
4,1565229571,KendallHopkins,Going to spend the morning with my boy  Yay.,go spend morn boy yay
4,2064771013,kaylanicream,@Bdorei they finally sent a tech Friday. I'll be uploading new design today. I hope you'll check it out tomorrow! ,final sent tech friday ill upload new design today hope youll check tomorrow
4,1963412888,langille,"@malena2 thanks, i owe my spanish to Dora and Diego! ",thank owe spanish dora diego
4,2062079001,strogan,@GayleWriter Must be nice to have the fireplace on  From the few hrs we spent in Seattle &amp; pics I've seen around WA State &amp; Oregon 1/2,must nice fireplac hr spent seattl amp pic ive seen around wa state amp oregon
4,1834642373,DanielFielding,"@amybabycakes hiya aimz, i love your background lol  xx",hiya aimz love background lol xx
4,2059016320,florx,has just had an amazing day/night. Thanks everybody. ,amaz daynight thank everybodi
4,1972001422,UncensoRED5,@mrdawda well at least I got u up ,well least got u
4,1754450192,riamarie,@laenij can it at least be may 22nd first? because I'd really like to go see empires ,least may nd first id realli like go see empir
4,1793140253,irishjenny66,Just listen to &quot;Los Angeloser&quot; - Yo Yo Baby! ,listen quotlo angeloserquot yo yo babi
4,1984516420,x_Maxine_x,some people are too predictable ,peopl predict
4,1824244379,BlokesLib,"@JennaMadison Too true, one doesn't get a power blush all that often pmsl. Good work ",true one doesnt get power blush often pmsl good work
4,2178791852,aibaninosuki,LOL!! Sho owns at serving ,lol sho own serv
4,1675932447,mike_pizzadude,Life is good  I enjoy it,life good enjoy
4,1827406199,whimsical,"@PleasureNPain but then?what does it mean?I'm at home,celebrating my bday  but now have to travel back to my city of university! laaaaters",thenwhat meanim homecelebr bday travel back citi univers laaaater
4,1975534822,soogiepants,"improve to catch aziz ansari, or dinner with babe, or party... one minute i have nothing to do, the next i dunno what to do! ",improv catch aziz ansari dinner babe parti one minut noth next dunno
4,1550787342,rhiannonbrum,my necklace makes me think of blue smarties. I like it ,necklac make think blue smarti like
4,1881406900,WongKendall,Honda Stock Clearance Sale Event!: Honda Stock Clearance Sale?!    If youï¿½can'tï¿½view this eDM pls .. http://tinyurl.com/pkuph3,honda stock clearanc sale event honda stock clearanc sale youï¿½cantï¿½view edm pl
4,1993056799,nlpagan,@gipsy_dreamer I hope the kid makes it ,hope kid make
4,1957510904,djxpressmuzik,@danideahl WTF? When did happen? But it was good to see you again ,wtf happen good see
4,1827870015,MrsAGerrard,"2-0  Good match, Gerrard set another personal achievement, just like Liverpool first 82 points now 83, setting high standards ;)",good match gerrard set anoth person achiev like liverpool first point set high standard
4,1981937912,knikkolette,@asktonyc busy busy busy - I like your new AVATAR!   How about you?  Anything exciting going on?,busi busi busi like new avatar anyth excit go
4,1985735768,patriciaxo,"i just saw the new hannah montana spoiler  OMG, miley and jake kissed  haha",saw new hannah montana spoiler omg miley jake kiss haha
4,1834625557,QHomeBiz,Earn US$$$$$ while living in any exotic location worldwide ,earn u live exot locat worldwid
4,1993476379,CherylYRiley,@rita08 Thanks! I feel much better! ,thank feel much better
4,2175831340,mathieule,@pearlofthesea_ ssooki is the bitch from xmen. LOL ,ssooki bitch xmen lol
4,1553835064,_xotashhh,@MiDesfileNegro i couldnt remember the word for trouser in german so i jst went ah shit  gd timesssl,couldnt rememb word trouser german jst went ah shit gd timesssl
4,1976811155,veropperez,@dancer4lifex ntm. my celly's battery died and i am finally home ,ntm celli batteri die final home
4,2058076381,vanzii,@BethanyMcFlyX Mcfly Fan Here ,mcfli fan
4,2018923329,Rachellis14,just got home...Happy B'day @ellecoogan have a gud time at the concert ,got homehappi bday gud time concert
4,2182150230,derherr,@anuvaseth - I must say you have a keen sense of observation! and you are right  I just got lucky .. she chose to be with me ,must say keen sen observ right got lucki chose
4,1961658613,saronti,Likes wine  @scodal  #followfriday,like wine followfriday
4,2057851171,beautyofthelake,"is planning fun stuff to do on hubby's week off. We may be attending a scavenger hunt, my favorite! ",plan fun stuff hubbi week may attend scaveng hunt favorit
4,1956311328,NiklasPantzare,Going to sleep now ,go sleep
4,1980298225,neurotik_nurse,"@BrookeElli i want the storm so bad, you don't like it? lol wanna trade and downgrade back to a curve? ",want storm bad dont like lol wan na trade downgrad back curv
4,2014885574,kat49611,@CycleGirlPdC wine always helps !!! ,wine alway help
4,1981144234,domcantweet,@AmazingPhil Charlie just got kicked if it makes you feel any better ,charli got kick make feel better
4,2032505607,littlefluffycat,"@KatMeyer Shakespearean rule, yes, if it ends in a wedding it's a comedy.  ",shakespearean rule ye end wed comedi
4,2063127751,tweeteradder15,@sashabelan Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip ,get follow day use wwwtweeteraddercom add everyon train pay vip
4,2052353412,GummyBear78,@cloakedgerbil its because its awesome! ,awesom
4,1997214747,groovyshelli,Life is beautiful and full of lovely friends with just a few crack pot friends!  love them all! OH.......I'm gonna be a &quot;Granny&quot; ,life beauti full love friend crack pot friend love ohim gon na quotgrannyquot
4,2015291752,SarahLazer,Eating a banana  yummy,eat banana yummi
4,2015906901,toddmundt,"@djdeedle i predict yours will progress quickly. Plus, you've got Saint Ex, Regent, etc ",predict progress quickli plu youv got saint ex regent etc
4,2061618610,naser_ona,"Hahaha, go see The Hangover... ",hahaha go see hangov
4,1694258746,Krissette,"Going to have one last cig, then head to bed. Night Tweeters. ",go one last cig head bed night tweeter
4,2187274265,shawnahagan,@mnairkven it was nice seeing you at my work today! ,nice see work today
4,2190278887,alexandermoreau,God bed sounds so nice right now ,god bed sound nice right
4,1563736766,seanfitz,@gnucath: What are you talking about? I'm finding @gnuchris very personable. ,talk im find person
4,2064128681,richhall,"@sagray16 well actually I like the idea/concept, but no bloody idea how to run a resturant. Prob couldn't take the pay cut either ",well actual like ideaconcept bloodi idea run restur prob couldnt take pay cut either
4,1824674578,Starrybluesky,@gilbea - and good morning ,good morn
4,2054499418,sonchyenne,Oh my gosh. Goat milk is awesome! ,oh gosh goat milk awesom
4,1557497295,andyprice,@frosty @davea *wolf whistle* Related: http://tinyurl.com/5fq25d ,wolf whistl relat
4,1882832958,dreaminofbeadin,@jacjewelry Thank you ,thank
4,1989276644,lindamoes,@LoBosworth http://twitpic.com/6dvmb - Lovely pic!! ,love pic
4,1467953158,SierraSaidWhat,talking to william ,talk william
4,1760311603,markmacleod,@swilliams - too bad it's for a Nikon ,bad nikon
4,1989471967,pinkwouldbenice,"@SummrPhotograph lol, i'm still busy making my summaries... =o can you send me a pict of your red dress? ",lol im still busi make summari send pict red dress
4,1995170216,MissAngela,"@beepo oh, it's worth a roadtrip to Portland. They have way better prices on nicer dresses plus no sales tax ",oh worth roadtrip portland way better price nicer dress plu sale tax
4,2186718623,MissMusicHead,is enjoying her trip at Batam.. ,enjoy trip batam
4,1971031393,LadyMcScamp,@Fnerk You think maybe there's a hunchback up there ogling my buttski?  That dirty perving bastard......  ,think mayb there hunchback ogl buttski dirti perv bastard
4,1980603761,azu_akimoto,@BruneiArsenal and i think arsenall havent won anything for 4 years and been 4rth 2 years in a row now? ,think arsenal havent anyth year rth year row
4,1956850125,QisKopacetic,@jennihogan love watchin you every morning..even though there's no need at 4:30AM but it's good to see you bright and early ,love watchin everi morningeven though there need good see bright earli
4,2001645922,msgack,"when i just complained about the time passes so slowly today, it increases its speed without knowing..... ",complain time pas slowli today increas speed without know
4,1881566864,ctpoulton,@caspararemi i walked to a local sandwich shop in pimlico and had spanish omelette sandwich  yum- go somewhere different! E&amp;C is yr oyster,walk local sandwich shop pimlico spanish omelett sandwich yum go somewher differ eampc yr oyster
4,2052578082,ChrisDaily7,sugarsync now has support for blackberry as well. it's perfect for busy execs  all files on the go... http://is.gd/PYdn ad:,sugarsync support blackberri well perfect busi exec file go ad
4,2054454448,Movielovergirl,t-ball game and birthday party to go to.... if I can muster up the gumption to get out of bed!! ,tball game birthday parti go muster gumption get bed
4,2003602003,jgraziani,"@anniemal I don't know how many, but there are at least two who admit to it! ",dont know mani least two admit
4,1932915321,xoMusicLoverxo,"@StDAY Haha, same here. That's why I have two Old School shirts.  ",haha that two old school shirt
4,1956127431,sarah2love,@Kyleepps yes! other people watch the spelling bee too! i knew it ,ye peopl watch spell bee knew
4,2051561955,hturtle,@raraheileen have amber give you a little massage...shes taking after her mom ,amber give littl massagesh take mom
4,2011633867,jnabongo,@c_lats  me too. What did u cook?,u cook
4,1882699068,Jesseminschge,Yeah  In a few minutes I have dance course. It makes so much fun!,yeah minut danc cours make much fun
4,1958125038,Katie_McFlyy,"@melanietaylor01 yeah, going to Newcastle  xx",yeah go newcastl xx
